Date,AAPL,UBER,WMT,JPM,MSFT,UNH,SPY
5/12/2021 16:00:00,122.77,43.81,45.31,157.45,239,405.37,405.41
5/13/2021 16:00:00,124.97,44.48,46.08,161.5,243.03,408.56,410.28
5/14/2021 16:00:00,127.45,47.42,46.51,164.01,248.15,409.8,416.58
5/17/2021 16:00:00,126.27,47.51,46.3,164.67,245.18,408.63,415.52
5/18/2021 16:00:00,124.85,49.17,47.3,162.35,243.08,410.38,411.94
5/19/2021 16:00:00,124.69,49.47,47.31,161.11,243.12,409.5,410.86
5/20/2021 16:00:00,127.31,49.33,47.47,160.83,246.48,408.64,415.28
5/21/2021 16:00:00,125.43,48.82,47.25,162.66,245.17,411.63,414.94
5/24/2021 16:00:00,127.1,50.03,47.25,163.54,250.78,410.95,419.17
5/25/2021 16:00:00,126.9,50.46,47.45,161.85,251.72,413.05,418.24
5/26/2021 16:00:00,126.85,51.12,47.39,161.83,251.49,413.21,419.07
5/27/2021 16:00:00,125.28,50.71,47.23,164.35,249.31,412.7,419.29
5/28/2021 16:00:00,124.61,50.83,47.34,164.24,249.68,411.92,420.04
6/1/2021 16:00:00,124.28,50.98,47.22,166.05,247.4,406.72,419.67
6/2/2021 16:00:00,125.06,50.79,47.12,166.06,247.3,405.85,420.33
6/3/2021 16:00:00,123.54,48.7,47.2,166.17,245.71,407.96,418.77
6/4/2021 16:00:00,125.89,50.18,47.28,166.44,250.79,405.64,422.6
6/7/2021 16:00:00,125.9,50.76,46.97,165.66,253.81,400.25,422.19
6/8/2021 16:00:00,126.74,49.88,46.61,165,252.57,401.74,422.28
6/9/2021 16:00:00,127.13,49.14,46.36,162.94,253.59,401.1,421.65
6/10/2021 16:00:00,126.11,49.55,46.63,160.4,257.24,401.49,423.61
6/11/2021 16:00:00,127.35,50.01,46.92,160.29,257.89,397.89,424.31
6/14/2021 16:00:00,130.48,50.77,46.85,157.57,259.89,399.16,425.26
6/15/2021 16:00:00,129.64,49.3,46.67,155.18,258.36,400.28,424.48
6/16/2021 16:00:00,130.15,48.89,45.72,156.27,257.38,397.25,422.11
6/17/2021 16:00:00,131.79,49.7,45.91,151.76,260.9,397.35,421.97
6/18/2021 16:00:00,130.46,49.7,45.06,147.92,259.43,389.37,414.92
6/21/2021 16:00:00,132.3,48.12,45.47,150.43,262.63,398.07,420.86
6/22/2021 16:00:00,133.98,49.05,45.68,150.21,265.51,398.69,423.11
6/23/2021 16:00:00,133.7,50.51,45.32,151.12,265.27,395.56,422.6
6/24/2021 16:00:00,133.41,50.82,45.64,152.51,266.69,398.87,425.1
6/25/2021 16:00:00,133.11,51.73,46.18,154.05,265.02,404.95,426.61
6/28/2021 16:00:00,134.78,51.11,46.03,154.33,268.72,401.46,427.47
6/29/2021 16:00:00,136.33,50.76,45.77,154.14,271.4,398.1,427.7
6/30/2021 16:00:00,136.96,50.12,47.01,155.54,270.9,400.44,428.06
7/1/2021 16:00:00,137.27,50.59,46.44,157.08,271.6,404.89,430.43
7/2/2021 16:00:00,139.96,51.71,46.7,156.03,277.65,409.36,433.72
7/6/2021 16:00:00,142.02,50.8,46.65,153.41,277.66,410.26,432.93
7/7/2021 16:00:00,144.57,48.68,46.57,153.59,279.93,411.66,434.46
7/8/2021 16:00:00,143.24,47.55,46.53,150.94,277.42,409.95,430.92
7/9/2021 16:00:00,145.11,49.07,46.77,155.77,277.94,412.11,435.52
7/12/2021 16:00:00,144.5,48.41,46.68,158,277.32,416.04,437.08
7/13/2021 16:00:00,145.64,48.08,46.86,155.65,280.98,418.54,435.59
7/14/2021 16:00:00,149.15,47.15,47.18,155.12,282.51,414.74,436.24
7/15/2021 16:00:00,148.48,46.42,47.22,155.46,281.03,420.05,434.75
7/16/2021 16:00:00,146.39,46.19,47.19,151.91,280.75,419.7,431.34
7/19/2021 16:00:00,142.45,45.56,47.08,146.97,277.01,409.06,424.97
7/20/2021 16:00:00,146.15,46.32,47.29,149.71,279.32,412.97,431.06
7/21/2021 16:00:00,145.4,47.52,47.06,152.86,281.4,414.64,434.55
7/22/2021 16:00:00,146.8,47.57,47.09,150.93,286.14,415.77,435.46
7/23/2021 16:00:00,148.56,47.46,47.48,150.64,289.67,417.7,439.94
7/26/2021 16:00:00,148.99,46.81,47.54,151.65,289.05,413.54,441.02
7/27/2021 16:00:00,146.77,45.82,47.55,151.45,286.54,415.1,439.01
7/28/2021 16:00:00,144.98,46.14,47.35,151.7,286.22,409.17,438.83
7/29/2021 16:00:00,145.64,44.69,47.41,153,286.5,412.08,440.65
7/30/2021 16:00:00,145.86,43.46,47.52,151.78,284.91,412.22,438.51
8/2/2021 16:00:00,145.52,43.49,47.41,151.17,284.82,415.57,437.59
8/3/2021 16:00:00,147.36,42.79,47.94,152.89,287.12,421.9,441.15
8/4/2021 16:00:00,146.95,41.81,47.61,151.24,286.51,421.54,438.98
8/5/2021 16:00:00,147.06,43.07,48.5,153.15,289.52,411.19,441.76
8/6/2021 16:00:00,146.14,44.28,48.41,157.5,289.46,415.12,442.49
8/9/2021 16:00:00,146.09,43.25,48.53,157.33,288.33,410.87,442.13
8/10/2021 16:00:00,145.6,43.5,49.56,159.26,286.44,411.78,442.68
8/11/2021 16:00:00,145.86,43.08,50,161.16,286.95,407.74,443.78
8/12/2021 16:00:00,148.89,42.73,49.69,161.79,289.81,405.96,445.11
8/13/2021 16:00:00,149.1,42.22,49.84,159.98,292.85,409.67,445.92
8/16/2021 16:00:00,151.12,41.5,50.25,158.93,294.6,417.21,446.97
8/17/2021 16:00:00,150.19,41,50.23,157.01,293.08,421.78,444.04
8/18/2021 16:00:00,146.36,40.88,49.7,155.58,290.73,417.32,439.18
8/19/2021 16:00:00,146.7,39.86,50.04,154.28,296.77,427.89,439.86
8/20/2021 16:00:00,148.19,39.95,50.48,154.72,304.36,429.71,443.36
8/23/2021 16:00:00,149.71,41,50.15,156.7,304.65,425.36,447.26
8/24/2021 16:00:00,149.62,40.17,49.63,157.67,302.62,423.41,447.97
8/25/2021 16:00:00,148.36,41.55,49.65,160.92,302.01,419.74,448.91
8/26/2021 16:00:00,147.54,40.62,49.12,161.75,299.09,416.85,446.26
8/27/2021 16:00:00,148.6,40.69,48.84,163.05,299.72,418.76,450.25
8/30/2021 16:00:00,153.12,39.59,49.23,160.44,303.59,418.3,452.23
8/31/2021 16:00:00,151.83,39.14,49.37,159.95,301.88,416.27,451.56
9/1/2021 16:00:00,152.51,40.62,49.26,159.72,301.83,417.35,451.8
9/2/2021 16:00:00,153.65,41.4,49.52,160.46,301.15,423.71,453.19
9/3/2021 16:00:00,154.3,40.32,49.75,159.49,301.14,422.86,453.08
9/7/2021 16:00:00,156.69,40.95,49.09,159.21,300.18,421.24,451.46
9/8/2021 16:00:00,155.11,40.07,49.15,158.5,300.21,415.39,450.91
9/9/2021 16:00:00,154.07,40.35,48.81,159.19,297.25,414.55,448.98
9/10/2021 16:00:00,148.97,39.89,48.63,157.36,295.71,403.91,445.44
9/13/2021 16:00:00,149.55,40.07,48.35,159.86,296.99,414.52,446.58
9/14/2021 16:00:00,148.12,39.01,48.1,157.07,299.79,412.54,444.17
9/15/2021 16:00:00,149.03,38.48,48.18,158.16,304.82,417.52,447.88
9/16/2021 16:00:00,148.79,39.52,48.34,158.09,305.22,416.84,447.17
9/17/2021 16:00:00,146.06,39.75,48.24,157.68,299.87,420.16,441.4
9/20/2021 16:00:00,142.94,39.79,47.58,152.96,294.3,412.7,434.04
9/21/2021 16:00:00,143.43,44.36,47.67,152.98,294.8,412.34,433.63
9/22/2021 16:00:00,145.85,44.87,47.56,155.91,298.58,408.7,437.86
9/23/2021 16:00:00,146.83,45.48,47.59,161.18,299.56,408.03,443.18
9/24/2021 16:00:00,146.92,46.63,47.72,163.04,299.35,407.08,443.91
9/27/2021 16:00:00,145.37,47.25,47.42,166.98,294.17,405.27,442.64
9/28/2021 16:00:00,141.91,45.98,46.83,166.08,283.52,398.62,433.72
9/29/2021 16:00:00,142.83,44.52,46.81,165.95,284,400.41,434.45
9/30/2021 16:00:00,141.5,44.8,46.46,163.69,281.92,390.74,429.14
10/1/2021 16:00:00,142.65,47.05,45.68,167.13,289.1,392.43,434.24
10/4/2021 16:00:00,139.14,45.72,45.24,166.95,283.11,387.01,428.64
10/5/2021 16:00:00,141.11,45.61,45.54,168.66,288.76,393.43,433.1
10/6/2021 16:00:00,142,47.01,45.87,169.02,293.11,394.25,434.9
10/7/2021 16:00:00,143.29,47.91,46.41,170.09,294.85,404.7,438.66
10/8/2021 16:00:00,142.9,47.77,46.55,170.22,294.85,408.46,437.86
10/11/2021 16:00:00,142.81,46.29,46.51,166.64,294.23,404.99,434.69
10/12/2021 16:00:00,141.51,46.72,46.46,165.36,292.88,403.24,433.62
10/13/2021 16:00:00,140.91,46.41,46.12,161,296.31,403.55,435.18
10/14/2021 16:00:00,143.76,47.28,46.62,163.47,302.75,420.36,442.5
10/15/2021 16:00:00,144.84,48.36,46.85,166.61,304.21,428.07,445.87
10/18/2021 16:00:00,146.55,47.07,47.23,166.55,307.29,424.62,447.19
10/19/2021 16:00:00,148.76,47.05,48.23,168.57,308.23,424.38,450.64
10/20/2021 16:00:00,149.26,46,48.67,170.84,307.41,435.09,452.41
10/21/2021 16:00:00,149.48,46.47,48.94,169.5,310.76,442.28,453.59
10/22/2021 16:00:00,148.69,45.51,49.45,171.78,309.16,449.16,453.12
10/25/2021 16:00:00,148.64,45.72,50.02,170.94,308.13,449.49,455.55
10/26/2021 16:00:00,149.32,46.02,49.58,171.4,310.11,454.64,455.96
10/27/2021 16:00:00,148.85,44.73,49.18,167.83,323.17,453.48,453.94
10/28/2021 16:00:00,152.57,44.62,49.48,170.36,324.35,455.44,458.32
10/29/2021 16:00:00,149.8,43.82,49.81,169.89,331.62,460.47,459.25
11/1/2021 16:00:00,148.96,44.36,49.93,169.8,329.37,454.11,460.04
11/2/2021 16:00:00,150.02,42.89,49.91,170.47,333.13,452.04,461.9
11/3/2021 16:00:00,151.49,45.72,50.06,170.53,334,457.33,464.72
11/4/2021 16:00:00,150.96,45.27,50.43,168.29,336.44,456.76,466.91
11/5/2021 16:00:00,151.28,47.19,50.08,168.05,336.06,455.81,468.53
11/8/2021 16:00:00,150.44,45.89,49.76,169.06,336.99,462.62,468.93
11/9/2021 16:00:00,150.81,45.51,49.93,169.06,335.95,464.35,467.38
11/10/2021 16:00:00,147.92,43.38,49.48,167.62,330.8,459.9,463.62
11/11/2021 16:00:00,147.87,43.28,49.5,167.61,332.43,457.39,463.77
11/12/2021 16:00:00,149.99,45.12,49.25,166.86,336.72,458.99,467.27
11/15/2021 16:00:00,150,43.61,48.97,166.56,336.07,450.8,467.43
11/16/2021 16:00:00,151,45.76,47.72,165.36,339.51,449.62,469.28
11/17/2021 16:00:00,153.49,44.11,47.31,164.47,339.12,448.95,468.14
11/18/2021 16:00:00,157.87,45,47.72,163.05,341.27,449.47,469.73
11/19/2021 16:00:00,160.55,44.23,47.46,160.92,343.11,440,468.89
11/22/2021 16:00:00,161.02,42.6,48.26,164.35,339.83,437.54,467.57
11/23/2021 16:00:00,161.41,42.68,48.6,168.28,337.68,447.13,468.19
11/24/2021 16:00:00,161.94,42.08,48.85,166.96,337.91,450.16,469.44
11/26/2021 13:00:00,156.81,40.52,48.3,161.93,329.68,439.91,458.97
11/29/2021 16:00:00,160.24,39.7,47.54,161.23,336.63,452,464.6
11/30/2021 16:00:00,165.3,38,46.88,158.83,330.59,444.22,455.56
12/1/2021 16:00:00,164.77,36.02,45.71,157.89,330.08,444.34,450.5
12/2/2021 16:00:00,163.76,38.12,45.16,161.21,329.49,446.02,457.4
12/3/2021 16:00:00,161.84,35.85,45.84,158.29,323.01,449.32,453.42
12/6/2021 16:00:00,165.32,38.49,46.33,160.16,326.19,460.11,458.79
12/7/2021 16:00:00,171.18,38.08,46.18,162.57,334.92,464.73,468.28
12/8/2021 16:00:00,175.08,38.81,45.72,160.71,334.97,468.86,469.52
12/9/2021 16:00:00,174.56,37.54,46.17,160.46,333.1,473.32,466.35
12/10/2021 16:00:00,179.45,36.67,47.01,159.82,342.54,478.23,470.74
12/13/2021 16:00:00,175.74,35.73,47.86,157.92,339.4,478.14,466.57
12/14/2021 16:00:00,174.33,37.26,48.31,159.13,328.34,479.46,463.36
12/15/2021 16:00:00,179.3,37.83,48.59,157.94,334.65,494.38,470.6
12/16/2021 16:00:00,172.26,37.7,47.78,160.41,324.9,492.86,466.45
12/17/2021 16:00:00,171.14,39.68,46.25,156.76,323.8,487.12,459.87
12/20/2021 16:00:00,169.75,39.7,46.4,153.94,319.91,483.73,454.98
12/21/2021 16:00:00,172.99,41.97,46.54,156.09,327.29,487.21,463.06
12/22/2021 16:00:00,175.64,43.02,46.6,156.7,333.2,494.13,467.69
12/23/2021 16:00:00,176.28,43.91,46.5,157.26,334.69,495.38,470.6
12/27/2021 16:00:00,180.33,42.96,46.92,158.16,342.45,499.5,477.26
12/28/2021 16:00:00,179.29,42.54,47.59,158.64,341.25,502.94,476.87
12/29/2021 16:00:00,179.38,42.46,47.57,158.56,341.95,505.58,477.48
12/30/2021 16:00:00,178.2,42.66,47.72,158.48,339.32,504.43,476.16
12/31/2021 16:00:00,177.57,41.93,48.23,158.35,336.32,502.14,474.96
1/3/2022 16:00:00,182.01,43.95,48.22,161.7,334.75,502.28,477.71
1/4/2022 16:00:00,179.7,44.42,47.33,167.83,329.01,490.9,477.55
1/5/2022 16:00:00,174.92,43.24,47.97,163.78,316.38,489.69,468.38
1/6/2022 16:00:00,172,42.03,47.84,165.52,313.88,469.65,467.94
1/7/2022 16:00:00,172.17,41.51,48.3,167.16,314.04,458.6,466.09
1/10/2022 16:00:00,172.19,42.6,48.2,167.32,314.27,465,465.51
1/11/2022 16:00:00,175.08,43.62,48.07,167.49,314.98,469,469.75
1/12/2022 16:00:00,175.53,43.04,47.81,168.44,318.27,473.72,471.02
1/13/2022 16:00:00,172.19,42.87,48.49,168.23,304.8,467.43,464.53
1/14/2022 16:00:00,173.07,41.51,48.35,157.89,310.2,468.69,464.72
1/18/2022 16:00:00,169.8,38.41,47.51,151.27,302.65,460.99,456.49
1/19/2022 16:00:00,166.23,37.86,47.98,148.93,303.33,462.52,451.75
1/20/2022 16:00:00,164.51,37.82,47.07,147.66,301.6,463,446.75
1/21/2022 16:00:00,162.41,35.94,46.73,145.08,296.03,461.17,437.98
1/24/2022 16:00:00,161.62,36.28,46.73,144.95,296.37,462.27,439.84
1/25/2022 16:00:00,159.78,34.82,45.72,146.53,288.49,456.84,434.47
1/26/2022 16:00:00,159.69,34.8,45.25,147.92,296.71,458.43,433.38
1/27/2022 16:00:00,159.22,34.09,45.28,145.31,299.84,461.6,431.24
1/28/2022 16:00:00,170.33,35.21,45.84,146.61,308.26,466.06,441.95
1/31/2022 16:00:00,174.78,37.4,46.6,148.6,310.98,472.57,449.91
2/1/2022 16:00:00,174.61,38.61,46.97,151.15,308.76,468.41,452.95
2/2/2022 16:00:00,175.84,37.17,46.95,149.94,313.46,479.78,457.35
2/3/2022 16:00:00,172.9,34.54,47,148.7,301.25,488.77,446.6
2/4/2022 16:00:00,172.39,37.05,46.44,152.56,305.94,483.17,448.7
2/7/2022 16:00:00,171.66,37.54,45.99,153.07,300.95,483.7,447.26
2/8/2022 16:00:00,174.83,38.34,46,155.95,304.56,493.41,450.94
2/9/2022 16:00:00,176.28,40.19,45.9,156.6,311.21,498.1,457.54
2/10/2022 16:00:00,172.12,37.75,45.36,155.95,302.38,486.72,449.32
2/11/2022 16:00:00,168.64,35.29,45.11,153.92,295.04,478.13,440.46
2/14/2022 16:00:00,168.88,34.59,44.65,152.49,295,474.4,439.02
2/15/2022 16:00:00,172.79,37.09,44.79,154.72,300.47,478.23,446.1
2/16/2022 16:00:00,172.55,36.58,44.51,155,299.5,480.05,446.6
2/17/2022 16:00:00,168.88,35.71,46.29,151.43,290.73,470.34,437.06
2/18/2022 16:00:00,167.3,34.68,46,152.14,287.93,467.81,434.23
2/22/2022 16:00:00,164.32,33.68,45.48,151.87,287.72,462.51,429.57
2/23/2022 16:00:00,160.07,32.39,45.02,148.69,280.27,459.62,421.95
2/24/2022 16:00:00,162.74,34.87,44.84,144.55,294.59,455.89,428.3
2/25/2022 16:00:00,164.85,34.98,45.46,147.97,297.31,475.75,437.75
2/28/2022 16:00:00,165.12,36.03,45.05,141.8,298.79,475.87,436.63
3/1/2022 16:00:00,163.2,33.89,45.33,136.45,294.95,476.25,429.98
3/2/2022 16:00:00,166.56,34.04,45.39,139.28,300.19,485.38,437.89
3/3/2022 16:00:00,166.23,31.72,46.43,138.29,295.92,486.59,435.71
3/4/2022 16:00:00,163.17,29.83,47.61,134.4,289.86,498.65,432.17
3/7/2022 16:00:00,159.3,28.57,47.22,129.21,278.91,486.87,419.43
3/8/2022 16:00:00,157.44,30.74,46.25,128.3,275.85,473.46,416.25
3/9/2022 16:00:00,162.95,31.5,46.49,133.44,288.5,485.57,427.41
3/10/2022 16:00:00,158.52,30.41,47.54,131.86,285.59,491.44,425.48
3/11/2022 16:00:00,154.73,30.76,47.36,128.89,280.07,482.87,420.07
3/14/2022 16:00:00,150.62,29.27,48.02,130.17,276.44,487.92,417
3/15/2022 16:00:00,155.09,29.8,48.59,132.48,287.15,497.91,426.17
3/16/2022 16:00:00,159.59,32.61,48.45,138.4,294.39,498.26,435.62
3/17/2022 16:00:00,160.62,32.85,48.34,140.15,295.22,507.02,441.07
3/18/2022 16:00:00,163.98,33.36,48.48,140.1,300.43,506.12,444.52
3/21/2022 16:00:00,165.38,31.98,48.08,139.65,299.16,507.66,444.39
3/22/2022 16:00:00,168.82,33.35,47.93,142.62,304.06,505.32,449.59
3/23/2022 16:00:00,170.21,33.06,47.32,139.78,299.49,503.23,443.8
3/24/2022 16:00:00,174.07,34.7,47.61,140.69,304.1,513.46,450.49
3/25/2022 16:00:00,174.72,34.06,47.82,141.92,303.68,513.03,452.69
3/28/2022 16:00:00,175.6,34.77,48.67,140.87,310.7,513.2,455.91
3/29/2022 16:00:00,178.96,37.19,49.08,141.18,315.41,510.73,461.55
3/30/2022 16:00:00,177.77,36.58,49.96,140.54,313.86,520.82,458.7
3/31/2022 16:00:00,174.61,35.68,49.64,136.32,308.31,509.97,451.64
4/1/2022 16:00:00,174.31,35.98,50.34,135.31,309.42,512.59,452.92
4/4/2022 16:00:00,178.44,36.51,50.35,135.91,314.97,510.02,456.8
4/5/2022 16:00:00,175.06,34.96,50.49,133.34,310.88,517.76,451.03
4/6/2022 16:00:00,171.83,33.41,51.66,131.49,299.5,531.75,446.52
4/7/2022 16:00:00,172.14,32.27,52.18,131.09,301.37,536.95,448.77
4/8/2022 16:00:00,170.09,32.05,52.47,133.49,296.97,545.96,447.57
4/11/2022 16:00:00,165.75,32.04,51.43,133,285.26,537.44,439.92
4/12/2022 16:00:00,167.66,31.99,51.08,131.54,282.06,533.71,438.29
4/13/2022 16:00:00,170.4,32.63,52.41,127.3,287.62,537,443.31
4/14/2022 16:00:00,165.29,32.68,52.36,126.12,279.83,534.82,437.79
4/18/2022 16:00:00,165.07,31.79,51.96,128.46,280.52,534.08,437.97
4/19/2022 16:00:00,167.4,33.8,52.55,131.12,285.3,537.7,445.04
4/20/2022 16:00:00,167.23,33.21,53.21,131.58,286.36,546.01,444.71
4/21/2022 16:00:00,166.42,31.68,53.29,130.56,280.81,537.44,438.06
4/22/2022 16:00:00,161.79,30.83,52.29,126.81,274.03,520.94,426.04
4/25/2022 16:00:00,162.88,32.44,52.31,126.77,280.72,524.27,428.51
4/26/2022 16:00:00,156.8,31.33,51.77,123.02,270.22,513.78,416.1
4/27/2022 16:00:00,156.57,30.68,51.41,121.42,283.22,513.81,417.27
4/28/2022 16:00:00,163.64,32.82,52.07,123.34,289.63,524.42,427.81
4/29/2022 16:00:00,157.65,31.48,51,119.36,277.52,508.55,412
5/2/2022 16:00:00,157.96,30.39,50.66,120.45,284.47,501.15,414.48
5/3/2022 16:00:00,159.48,29.47,50.84,123.03,281.78,499.62,416.38
5/4/2022 16:00:00,166.02,28.1,51.54,127.1,289.98,507.62,429.06
5/5/2022 16:00:00,156.77,26.83,50.91,123.92,277.35,494.72,413.81
5/6/2022 16:00:00,157.28,26.07,49.85,123.72,274.73,499.62,411.34
5/9/2022 16:00:00,152.06,23.05,50.44,121.86,264.58,486.42,398.17
5/10/2022 16:00:00,154.51,23.67,49.73,118.89,269.5,488.01,399.09
5/11/2022 16:00:00,146.5,22.57,49.21,118.14,260.55,486.15,392.75
5/12/2022 16:00:00,142.56,23.29,49.16,118.04,255.35,478.8,392.34
5/13/2022 16:00:00,147.11,24.39,49.35,119.09,261.12,485.4,401.72
5/16/2022 16:00:00,145.54,23.59,49.4,118.26,261.5,489.22,400.09
5/17/2022 16:00:00,149.24,24.2,43.78,122.18,266.82,492.53,408.32
5/18/2022 16:00:00,140.82,22.46,40.81,120.09,254.08,471.38,391.86
5/19/2022 16:00:00,137.35,23.24,39.69,118.31,253.14,478.55,389.46
5/20/2022 16:00:00,137.59,23.35,39.73,117.34,252.56,485.73,389.63
5/23/2022 16:00:00,143.11,23.78,40.87,124.6,260.65,492.08,396.92
5/24/2022 16:00:00,140.36,21.55,41.38,126.36,259.62,497.56,393.89
5/25/2022 16:00:00,140.52,22.04,41.12,127.24,262.52,498.09,397.37
5/26/2022 16:00:00,143.78,23.1,42,129.44,265.9,502.23,405.31
5/27/2022 16:00:00,149.64,23.67,42.83,131.27,273.24,507.11,415.26
5/31/2022 16:00:00,148.84,23.2,42.88,132.23,271.87,496.78,412.93
6/1/2022 16:00:00,148.71,22.94,41.82,129.91,272.42,492.55,409.59
6/2/2022 16:00:00,151.21,24.74,42.5,132,274.58,492.26,417.39
6/3/2022 16:00:00,145.38,24.15,41.77,130.16,270.02,485.61,410.54
6/6/2022 16:00:00,146.14,24.73,41.62,129.73,268.75,490.18,411.79
6/7/2022 16:00:00,148.71,25.3,41.12,130.07,272.5,497.1,415.74
6/8/2022 16:00:00,147.96,25.83,40.77,128,270.41,493.53,411.22
6/9/2022 16:00:00,142.64,25.44,40.34,125.31,264.79,489.43,401.44
6/10/2022 16:00:00,137.13,23.72,40.57,119.55,252.99,484.63,389.8
6/13/2022 16:00:00,131.88,21.57,39.8,115.99,242.26,469.7,375
6/14/2022 16:00:00,132.76,21.09,39.82,114.06,244.49,461.75,373.87
6/15/2022 16:00:00,135.43,22.03,39.79,115.41,251.76,464.33,379.2
6/16/2022 16:00:00,130.06,20.47,40.21,113.43,244.97,456.09,366.65
6/17/2022 16:00:00,131.56,21.81,39.43,113.03,247.65,452.06,365.86
6/21/2022 16:00:00,135.87,21.76,40.72,115.83,253.74,480.32,375.07
6/22/2022 16:00:00,135.35,21.5,40.23,115.18,253.13,489.68,374.39
6/23/2022 16:00:00,138.27,22.37,41.21,113.92,258.86,499.81,378.06
6/24/2022 16:00:00,141.66,23.03,41.24,117.32,267.7,495.64,390.08
6/27/2022 16:00:00,141.66,22.86,41.37,116.38,264.89,505.66,388.59
6/28/2022 16:00:00,137.44,22.08,40.79,115.82,256.48,508.44,380.65
6/29/2022 16:00:00,139.23,21.47,40.64,115.3,260.26,515.71,380.34
6/30/2022 16:00:00,136.72,20.46,40.53,112.61,256.83,513.63,377.25
7/1/2022 16:00:00,138.93,21.34,40.88,114.05,259.58,517.4,381.24
7/5/2022 16:00:00,141.56,22.52,41.42,112.62,262.85,505.24,381.96
7/6/2022 16:00:00,142.92,21.5,41.71,111.89,266.21,515.29,383.25
7/7/2022 16:00:00,146.35,22.74,41.77,114.72,268.4,514.38,388.99
7/8/2022 16:00:00,147.04,22.34,41.8,114.36,267.66,518.63,388.67
7/11/2022 16:00:00,144.87,21.19,41.82,112.86,264.51,516.95,384.23
7/12/2022 16:00:00,145.86,21.57,41.69,112.97,253.67,514.42,380.83
7/13/2022 16:00:00,145.49,21.5,41.79,111.91,252.72,501.24,378.83
7/14/2022 16:00:00,148.47,20.65,42.61,108,254.08,502.43,377.91
7/15/2022 16:00:00,150.17,21.67,43.02,112.95,256.72,529.75,385.13
7/18/2022 16:00:00,147.07,22.58,42.92,111.79,254.25,519.37,381.95
7/19/2022 16:00:00,151,22.67,43.19,114.56,259.53,533.45,392.27
7/20/2022 16:00:00,153.04,24.12,43.55,114.54,262.27,519.47,394.77
7/21/2022 16:00:00,155.35,24.23,44.18,115.32,264.84,522.46,398.79
7/22/2022 16:00:00,154.09,23.3,44.07,114.76,260.36,521.41,395.09
7/25/2022 16:00:00,152.95,23.35,44.01,115.22,258.83,529.47,395.57
7/26/2022 16:00:00,151.6,22.55,40.66,113.42,251.9,531.59,390.89
7/27/2022 16:00:00,156.79,23.09,42.2,115.24,268.74,534.61,401.04
7/28/2022 16:00:00,157.35,23.31,43.25,114.81,276.41,541.49,406.07
7/29/2022 16:00:00,162.51,23.45,44.02,115.36,280.74,542.34,411.99
8/1/2022 16:00:00,161.51,24.6,44.18,114.21,278.01,535.38,410.77
8/2/2022 16:00:00,160.01,29.25,44.23,112.43,274.82,535.46,408.06
8/3/2022 16:00:00,166.13,30.19,43.5,113.61,282.47,540.65,414.45
8/4/2022 16:00:00,165.81,31.85,41.86,112.36,283.65,533.75,414.17
8/5/2022 16:00:00,165.35,32.01,42.19,115.76,282.91,535.06,413.47
8/8/2022 16:00:00,164.87,31.85,42.54,114.35,280.32,536.6,412.99
8/9/2022 16:00:00,164.92,31.06,42.96,115.38,282.3,537.26,411.35
8/10/2022 16:00:00,169.24,32.8,43.05,118.39,289.16,537.72,419.99
8/11/2022 16:00:00,168.49,32.24,43.27,120.14,287.02,532.86,419.99
8/12/2022 16:00:00,172.1,32.47,44.07,122.13,291.91,543.7,427.1
8/15/2022 16:00:00,173.19,32.49,44.2,122.46,293.47,544.64,428.86
8/16/2022 16:00:00,173.03,32.38,46.46,123.63,292.71,546.12,429.7
8/17/2022 16:00:00,174.55,30.72,46.51,122.59,291.32,545,426.65
8/18/2022 16:00:00,174.15,30.15,46.36,121.64,290.17,545.22,427.89
8/19/2022 16:00:00,171.52,29.01,45.67,118.63,286.15,548.32,422.14
8/22/2022 16:00:00,167.57,28,44.86,116.67,277.75,544.57,413.35
8/23/2022 16:00:00,167.23,27.81,44.67,115.52,276.44,535.8,412.35
8/24/2022 16:00:00,167.53,28.71,44.99,115.8,275.79,536.46,413.67
8/25/2022 16:00:00,170.03,29.62,45.29,118.55,278.85,541.57,419.51
8/26/2022 16:00:00,163.62,28.58,43.87,114.67,268.09,529.25,405.31
8/29/2022 16:00:00,161.38,28.74,44.29,114.39,265.23,529.77,402.63
8/30/2022 16:00:00,158.91,28.71,44.16,114.41,262.97,522.84,398.21
8/31/2022 16:00:00,157.22,28.76,44.18,113.73,261.47,519.33,395.18
9/1/2022 16:00:00,157.96,28.92,44.83,114.51,260.4,524,396.42
9/2/2022 16:00:00,155.81,29.05,44.33,113.71,256.06,516.35,392.24
9/6/2022 16:00:00,154.53,28.89,44.11,113.74,253.25,517.68,390.76
9/7/2022 16:00:00,155.96,30.03,45.25,115.9,258.09,521.68,397.78
9/8/2022 16:00:00,154.46,30.68,45.48,118.6,258.52,527.51,400.38
9/9/2022 16:00:00,157.37,31.78,45.61,119.17,264.46,524.34,406.6
9/12/2022 16:00:00,163.43,32.5,46.02,120.58,266.65,531.25,410.97
9/13/2022 16:00:00,153.84,31.32,45.07,116.39,251.99,513.96,393.1
9/14/2022 16:00:00,155.31,33.05,44.97,116.12,252.22,509.77,394.6
9/15/2022 16:00:00,152.37,33.13,44.49,117.87,245.38,522.91,390.12
9/16/2022 16:00:00,150.7,31.93,44.4,117.08,244.74,521.02,385.56
9/19/2022 16:00:00,154.48,31.49,44.78,118.16,244.52,523.55,388.55
